"Ayat_id","mm_Translation","multi_ayats"
11,"ဤနေရာတွင် သူတို့သည် မဟာမိတ်တပ်မှ အုပ်စုတစ်စုမျှ ဖြစ်၍၊ အရေးနိမ့်ကြရပေမည်။",""
12,"သူတို့ မတိုင်မီက နူးဟ်၏ မျိုးတူစု၊ အာဒ်၏ မျိုးတူစု၊ ငုတ်များရှင် ဖြစ်သော 1525 ဖှိရ်အောင်န်၊ ဆမူးဒ် မျိုးတူစု၊ လူးသ်၏ မျိုးတူစုနှင့် အိုက္ကဟ် (တောအုပ်) ၌ နေထိုင်သူတို့သည် မဟုတ်မမှန်ဟူ၍ စွပ်စွဲခဲ့ကြ ၏။ သူတို့သည် အုပ်စုကြီးများ ဖြစ်ကြ၏။","12-13"
14,"သူတို့ အသီးသီးတို့သည် ရစူလ်တို့အား မဟုတ်မမှန်ဟူ၍ စွပ်စွဲခဲ့ကြသည်သာ ဖြစ်၏။ သို့ဖြစ်ရာ ငါ၏ တုံ့ပြန်ရလဒ်သည် အတည်ဖြစ်ခဲ့၏။",""
15,"စင်စစ် သူတို့သည် အသက်ရှူခွင့် မရစေဘဲ၊ အဆက်မပြတ် ထွက်ပေါ်လာမည့် တစ်ချက်မျှ ပြင်းထန် သောအသံတစ်သံကိုသာ စောင့်စားနေကြ၏။",""
16,"ထို့ပြင် သူတို့သည် “အို-ကျွန်ုပ်တို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၊ ကျွန်ုပ်တို့၏ ဝေစုကို စာရင်းရှင်းမည့် ကာလမတိုင်မီ အလျင်အမြန် ပေးတော်မူပါ” ဟု (မထီမဲ့မြင်) ပြောဆိုကြ၏။",""
17,"သင်သည် သူတို့၏ ပြောဆိုမှုများအား (လျစ်လျူရှု၍) ကြံ့ခိုင်စွာ ရပ်တည်ပါလေ။ ၎င်းပြင် စွမ်းအား သတ္တိရှင်ဖြစ်သော ငါ၏ ဩဇာခံ ဒါဝူးဒ်အား သတိမူလော့။ ဧကန်အမှန် သူသည် (ငါ၏ ပြဋ္ဌာန်းချက်ဆီ သို့) ဦးတည်လျှောက်လှမ်းသူ ဖြစ်၏။",""
18,"ဧကန်စင်စစ် ငါသည် ဒါဝူးဒ်နှင့်အတူ တောင်များ (ဝါ) မျိုးနွယ်စု အကြီးအကဲများကို (သူ့လက်အောက် တွင်) နာခံစေခဲ့ရာ၊ သူတို့သည် (ဒါဝူးဒ်၏ စီမံကိန်းတွင်) နေ့နေ့၊ ညည တာဝန်ကျရာအခန်းကဏ္ဍ၌ အပြည့်အဝ အားထုတ် ကြိုးပမ်းလျက် ရှိကြ၏။ ထိုနည်းတူစွာ မြင်းသည်တော် (တစ်နည်း) တွိုင်းရ် (မျိုးနွယ်ဝင်) တို့ကိုလည်း စုရုံးခဲ့ရာ သူတို့အားလုံးသည် (ငါ၏ ပြဋ္ဌာန်းချက်ဆီသို့) ဦးတည်လျှောက်လှမ်းလျက် ရှိကြ၏။*@* [ဤအာယဟ်၏ ရှင်းလင်းချက်များကို [21:79] အောက်ခြေ (၁၂၃၆) နှင့် [34:10] တို့တွင်လည်းကောင်း၊ [2:260] အောက်ခြေ (၃၁၆-၃၁၈) တွင်လည်းကောင်း၊ [27:16] အောက်ခြေ (၁၃၅၀) တွင်လည်းကောင်း လေ့လာနိုင်ပါသည်]","18-19"
20,"ထိုသို့ဖြင့် ငါသည် ဒါဝူးဒ်၏ အုပ်ချုပ်မှုကို တောင့်တင်း ခိုင်ခံ့စေခဲ့၏။ ထို့ပြင် သူ့အား ဆင်ခြင်ဉာဏ် (တစ်နည်း) ဝဟ်ယ် (လျှို့ ဝှက်စွာ ချမှတ်အပ်သော လူ့ဘဝ လမ်းညွှန်) နှင့် ကိစ္စရပ်များကို တိကျစွာ ဆုံးဖြတ်နိုင်သော ဉာဏ်အစွမ်းတို့ကို ချီးမြှင့်ခဲ့၏။",""
21,"ထို့ပြင် သင့်ထံသို့ အမှုသည်များ၏ အကြောင်းသတင်းသည် ရောက်ရှိခဲ့သလော။ တစ်ချိန်တွင် သူတို့ သည် နံရံကို ကျော်တက် ၍ အဆောင်အတွင်းသို့ ဝင်ရောက်ခဲ့ကြ၏။",""
22,"သူတို့သည် ဒါဝူးဒ်၏ ထံသို့ ဝင်ရောက်လာကြသောအခါ၊ သူသည် (မမျှော်လင့်သော အဖြစ်အပျက် ကြောင့်) ထိတ်လန့် သွားခဲ့၏။ သူတို့က “သင် မစိုးရိမ်နှင့်။ ကျွန်ုပ်တို့သည် နှစ်ဖက်သော အမှုသည်များ ဖြစ်ကြသည်။ ကျွန်ုပ်တို့အနက် တစ်ဦးမှာ အခြားတစ်ဦးအပေါ် ကျူးကျော်ခဲ့သည်။ သို့ဖြစ်ရာ ကျွန်ုပ် တို့အကြား တိကျစွာ စီရင်ဆုံးဖြတ်၍ ပေးပါ။ မတရား မပြုပါနှင့်။ ၎င်းပြင် ကျွန်ုပ်တို့အား ညီညွတ်မျှတသောလမ်းကို ပြပေးပါ”-",""
23,"“ဤသူသည် ကျွန်ုပ်၏ အစ်ကို ဖြစ်သည်။ သူ့တွင် သိုးမ ကိုးဆယ့်ကိုးကောင် ရှိ၍၊ ကျွန်ုပ်တွင် သိုးမ တစ်ကောင်တည်းသာ ရှိသည်။ သို့ပါလျက် သူက ထိုသိုးမတစ်ကောင်ကိုလည်း “ကျွန်ုပ်အား လွှဲအပ် လော့” ဟု ဆို၏။ သူသည် ကျွန်ုပ်အား စကားအရာ၌ လွှမ်းမိုးလျက် အနိုင်ယူသည်” ဟု လျှောက်ထား ၏။",""
24,"ဒါဝူးဒ်က “ဤသူသည် သင်၏ သိုးမကို သူ့သိုးမများသို့ သွတ်သွင်းရန် တောင်းဆိုခြင်းဖြင့် အမှန်ပင် မတရားပြုလုပ်ခဲ့၏။ ဧကန်စင်စစ် များစွာသော စီးပွားဖက်များသည် တစ်ဦးပေါ်တစ်ဦး နိုင်ထက်စီးနင်း ပြုလေ့ရှိကြ၏။ သို့သော် လုံခြုံမှုကို ယုံကြည်ချက် ဖြင့် တည်ဆောက်ကြ၍ ဖွံ့ဖြိုးတိုးတက်ရန် ပြုပြင် ပြောင်းလဲ ကျင့်သုံးသော သူများမှာ (ထိုသို့ ပြုလုပ်လေ့ မရှိကြချေ)။ စင်စစ် ထိုသို့သောသူတို့သည် အနည်းငယ်မျှ ဖြစ်သည်” ဟု ပြောဆို၏။ ထို့ပြင် ဒါဝူးဒ်သည် ငါက သူ့အရည်အသွေးကို ဖော်ထုတ်ခြင်း ဖြစ်သည်ဟု ယုံကြည်ခဲ့၏။ သို့ဖြစ်ရာ သူ့အား ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့်ထံမှ အကာအကွယ် ရရှိရန် ကြိုးပမ်းလျက် (အရှင့် ပြဋ္ဌာန်းချက် ရှေ့မှောက်) နာခံမပြတ် ရှိခဲ့၏။ သူသည် (အရှင့် လမ်းညွှန်မှုကို) ရွေးချယ်၍၊ (ထို လမ်းညွှန်သို့) ဦးတည် လျှောက်လှမ်းခဲ့၏။ 1526",""
25,"သို့ဖြစ်ရာ ငါသည် သူ့အား ထို (ပြုပြင်ပြောင်းလဲရေး၌) အကာအကွယ်ပြုပေးခဲ့၏။ ဧကန်စင်စစ် သူ့ အဖို့ ငါ့ပြဋ္ဌာန်းချက်နှင့် အညီ မြင့်မြတ်သော အဆင့်အတန်းနှင့် လျော်ကန်သင့်မြတ် ညီညွတ်မျှတသော အကျိုးဆက်သည် ရှိ၏။ (တစ်နည်း) ဧကန်စင်စစ် သူသည် ငါ့စည်းမျဉ်းများနှင့် လွန်စွာ နီးကပ်လျက် ရှိ၍ (သူ့အဖို့) လျော်ကန်သင့်မြတ် ညီညွတ်မျှတသော အကျိုးဆက်သည် ရှိ၏။",""
26,"အို-ဒါဝူးဒ်၊ ငါသည် သင့်အား ကမ္ဘာမြေ၌ အုပ်ချုပ်သူ-သမ္မတအဖြစ်* အမှန်ပင် ခန့်အပ်ခဲ့ပြီ။ သို့ဖြစ်ရာ သင်သည် လူတို့ အကြား တိကျမှန်ကန်စွာ စီရင်ဆုံးဖြတ်ပါလေ။ အလိုဆန္ဒကို မလိုက်နာနှင့်။ သို့ဖြစ်မူ သင့်အား အလ္လာဟ်ပြဋ္ဌာန်းသော (လူ့ဘဝ) လမ်းစဉ်မှ ချွတ်ချော်စေလိမ့်မည်။ ဧကန်စင်စစ် အလ္လာဟ် ၏ လမ်းစဉ်မှ ချွတ်ချော်သောသူတို့သည် စာရင်းရှင်းမည့်ကာလကို မေ့ပစ်ခဲ့သောကြောင့် သူတို့အဖို့ ပြင်းထန်သော အရေးယူ ဒဏ်ခတ်မှုသည် ရှိ၏။@* [2:30] အောက်ခြေ (၇၈) [6:165] အောက်ခြေ (၆၄၇)",""
27,"စင်စစ် ငါသည် စကြဝဠာနှင့် ကမ္ဘာဂြိုဟ်တို့အပြင် ယင်းနှစ်ခု၌ ရှိသမျှတို့ကို အချည်းနှီး ဖြစ်ထွန်းစေ ခဲ့သည် မဟုတ်ပေ။ ဤ (သို့ ယူဆခြင်း) မှာ ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူ) တို့၏ ထင် မြင်ယူဆချက် ဖြစ်၏။ ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သောသူ) တို့အဖို့ အပူမီးမှ ဖြစ်ပေါ်သော ပျက်စီးခြင်းသည် ရှိ၏။",""
28,"ငါသည် မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်) ကြ၍၊ ပြုပြင်ပြောင်းလဲ၍ တိုးတက်မှုကို ဆောင်ရွက်ကြ သောသူတို့အား ကမ္ဘာမြေ၌ မျှတညီညွတ်နေမှုကို ပျက်ပြားစေလျက်လူ့ဘောင်၏ တည်ငြိမ်မှုကိုဖျက်ဆီးကြသော သူတို့ကဲ့သို့ စီမံရမည်လော။ သို့မဟုတ် (ငါ၏ ပြဋ္ဌာန်းချက်အားဖြင့် ကိုယ်ရည်ကိုယ်သွေးများကို) ထိန်းသိမ်းသောသူတို့အား စည်းမျဉ်းချိုး ဖောက်သောသူတို့ကဲ့သို့ စီမံရ မည်လော။",""
29,"ငါသည် သင့်ထံသို့ ချမှတ်ပေးခဲ့သော (ဤ) ဥပဒေကျမ်းသည် ကောင်းခြင်းအဖြာဖြာနှင့် ပြည့်စုံ၏။ (တစ်နည်း) ဤသည် ဥပဒေကျမ်း ဖြစ်၏။ ငါသည် ၎င်းကို သင့်ထံသို့ ချမှတ်ပေးခဲ့၏။ မင်္ဂလာအပေါင်း နှင့် ပြည့်စုံ၍ တိုးတက်ကြီးပွားစေသော ကျမ်း ဖြစ်၏။ ထိုကျမ်း၏ အာယားသ် (သက်သေပြ လမ်းညွှန် များ) ကို ထိုးထွင်းသိမြင် ဆင်ခြင်သုံးသပ်ကြရန်နှင့် ပညာဉာဏ် ရင့်သန်သူ တို့သည် တရားရယူကြရန် ဖြစ်၏။",""
30,"စင်စစ် ငါသည် ဒါဝူးဒ်အား စုလိုက်မာန်ကို ချီးမြှင့်ခဲ့၏။ စုလိုက်မာန်သည် လွန်စွာ ကောင်းမွန်သော ဩဇာခံ ဖြစ်၏။ ဧကန် စင်စစ် သူသည် (ငါ၏ ပြဋ္ဌာန်းချက်များသို့) ဦးတည်လျှောက်လှမ်းသူ ဖြစ်၏။",""
31,"တစ်ချိန်တွင် ညနေချမ်း၌ လေ့ကျင့်ထားသော၊ (တစ်နည်း) လျင်မြန်ပေါ့ပါးသော မျိုးကောင်းမြင်းများ သည် စုလိုက်မာန်၏ ရှေ့မှောက်သို့ တင်ပြခံရ၏။",""
32,"သို့ဖြစ်ရာ စုလိုက်မာန်က “ကျွန်ုပ်သည် မိမိအား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင် (၏ (လမ်းညွှန်မှု) အား ဖော်ထုတ်ခြင်းဖြင့် ကောင်းကျိုးဆောင်သော အရာများကို နှစ်သက်မြတ်နိုးခဲ့သည်” ဟု ပြောဆို၏။ နောက်ဆုံးတွင် ထို (မြင်း) များသည် အကွယ်သို့ ရောက်ရှိသွားတော့၏။",""
33,"စုလိုက်မာန်သည် “ထို (မြင်း) များကို ကျွန်ုပ်ထံသို့ ပြန်သွင်းကြလော့” (ဟု ညွှန်ကြားခဲ့၏)။ ထို့နောက် သူသည် (၎င်းတို့၏) ခြေသလုံးများနှင့် လည်ကုပ်များကို ပွတ်သတ်ခြင်းကို 1527 စတင်ခဲ့၏။",""
34,"ဧကန်အမှန် ငါသည် စုလိုက်မာန်၏ အရည်အသွေးများကို ပေါ်ထွန်းစေခဲ့၏။ ငါသည် သူ၏ အုပ်ချုပ်မှု အာဏာ၌ ရုပ်ဝါဒီကို 1528 ချထားခဲ့၏။ သို့ရာတွင် စုလိုက်မာန်သည် (ငါ၏ စည်းမျဉ်းများ) သို့ ဦးတည် လျှောက်လှမ်းခဲ့၏။",""
35,"စုလိုက်မာန်သည် “အို-ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၊ အရှင်သည် ကျွန်ုပ် အား (ဘေးဒုက္ခများ မှ) ကာကွယ်ပေးတော်မူပါ။ ထို့ပြင် ကျွန်ုပ်၏ နောက်ပိုင်းတွင် မည်သူတစ်ဦးမျှ မရထိုက်သော အုပ်ချုပ်မှုအာဏာကို ကျွန်ုပ်အား ချီးမြှင့်တော်မူပါ။ ဧကန်အမှန် အရှင်သည်သာလျှင် အလွန်တရာ ရက်ရောစွာ ချီးမြှင့်တော်မူသောအရှင် ဖြစ်သည်” ဟု လျှောက် ထားခဲ့၏။",""
36,"ထို့ပြင် ငါသည် စုလိုက်မာန်အဖို့ လေကို အသုံးချခံ ဖြစ်စေခဲ့ရာ၊ လေသည် စုလိုက်မာန် အလိုရှိရာသို့ အရှင့်စီမံမှုဖြင့် ညင်သာ စွာ သယ်ဆောင်သွားတော့၏။*@[ဆက်စပ်အာယဟ်များ [21:81] [34:12]]#*[ဤအာယဟ်၏ ရှင်းလင်းချက်ကို [21:81] အောက်ခြေ (၁၂၃၈) တွင် လေ့လာနိုင်ပါသည်]",""
37,"ထို့အတူ ရှယာတီးန် (ဆိုးသွမ်းသောသူများမှ) အဆောက်အအုံ တည်ဆောက်ကြသော၊ ရေငုပ်ကြ သောသူ အသီးသီးနှင့် အခြား (လုပ်ငန်းဆောင်တာများအတွက် စုလိုက်မာန်၏ စည်းမျဉ်းများဖြင့်) တုပ်နှောင်ခံထားရသူများကို (လည်း အသုံးချခံ ဖြစ်စေခဲ့၏)။@[ဆက်စပ်အာယဟ်များ [21:81] [34:12-13]]#*[ဤအာယဟ်၏ ရှင်းလင်းချက်ကို [21:82] အောက်ခြေ (၁၂၃၉) တွင် လေ့လာနိုင်ပါသည်]","37-38"
39,"ဤသည် ငါ၏ ချီးမြှင့်မှုဖြစ်၏။ သို့ဖြစ်ရာ သင်သည် လွတ်လပ်ခွင့် ပြုသည်ဖြစ်စေ၊ အတိုင်းအဆ မရှိ ချုပ်ကိုင်ထားသည် ဖြစ်စေ (အကြောင်းမဟုတ်ပေ)။ 1529",""
40,"ဧကန်စင်စစ် သူ့အဖို့ ငါ့ပြဋ္ဌာန်းချက်နှင့်အညီ မြင့်မြတ်သော အဆင့်အတန်းနှင့် လျော်ကန်သင့်မြတ် ညီညွတ်မျှတသော အကျိုးဆက်သည် ရှိ၏။ (တစ်နည်း) ဧကန်စင်စစ် သူသည် ငါ့စည်းမျဉ်းများနှင့် လွန်စွာ နီးကပ်လျက် ရှိ၍ (သူ့အဖို့) လျော်ကန်သင့်မြတ် ညီညွတ်မျှတသော အကျိုးဆက်သည် ရှိ၏။",""
41,"၎င်းပြင် သင်သည် ငါ၏ ဩဇာခံဖြစ်သော အိုက်ယူးဗ်ကို ထုတ်ဖော် ပြောပြပါလေ။ တစ်ချိန်တွင် အိုက် ယူဗ်သည် သူ့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင့်အား “အို-အရှင်၊ ဧကန်ပင် ကျွန်ုပ်၌ ရှိုက်သာန် (ဘေးအန္တရာယ်) 1530 နှင့် ဆင်းရဲဒုက္ခ သက်ရောက်နေပါပြီ။”",""
42,"သင်သည် မိမိ၏ ခြေကို (အားစိုက်၍ ရေရှိရာသို့) အသော့နှင်လော့။ 1531 ဤသည် အေးမြသောရေနှင့် သောက်သုံးရေ ဖြစ်၏။",""
43,"ထို့ပြင် ငါသည် သူ့အဖို့ သူ့နောက်လိုက်များနှင့် ထပ်တူဖြစ်သောသူတို့ကို သူနှင့်အတူ (ပေါင်းစည်းစေ ရန်) ချီးမြှင့်ခဲ့၏။ (၎င်းကို) ငါ့ပြဋ္ဌာန်းချက်နှင့်အညီ အသိဉာဏ် ရင့်သန်သူတို့အဖို့ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုနှင့် မှတ်သားဖွယ် သင်ခန်း စာ ဖြစ်စေရန် (စီမံခြင်း ဖြစ်၏)။ 1532",""
44,"ထို့ပြင် သင်သည် မိမိလက်ဖြင့် သစ်ဥ၊ သစ်ဖု၊ အမြစ်၊ အကိုင်း စသည်တို့ကို ယူ၍ (မြွေပေါက်သော ဒဏ်ရာကို) ကုသလော့။ (အစဉ်အလာ ကုသမှုတည်းဟူသော) လွဲမှားမှုသို့ မယိမ်းလေနှင့်။ 1533 ဧကန်စင်စစ် ငါသည် သူ့အား ကြံ့ခိုင်သူအဖြစ် တွေ့ရှိ၏။ အိုက်ယူဗ်သည် လွန်စွာ ကောင်းမွန်သော ဩဇာခံ ဖြစ်၏။ ဧကန်စင်စစ် သူသည် (ငါ၏ ပြဋ္ဌာန်းချက်များသို့) ဦးတည်လျှောက် လှမ်းသူ ဖြစ်၏။",""
45,"၎င်းပြင် သင်သည် ငါ၏ ဩဇာခံများဖြစ်ကြသော အိဗ်ရာဟီမ်၊ အိစ်ဟားက်နှင့် ယအ်ကူးဗ်တို့ကို ထုတ် ဖော် ပြောပြပါလေ။ သူတို့သည် စွမ်းရည်ပြည့်ဝ၍ အသိအမြင် ကြွယ်သူများ ဖြစ်ကြ၏။",""
46,"ဧကန်အမှန် ငါသည် သူတို့အား ရေရှည်ကောင်းကျိုးကို မျက်မှောက်ပြုကြသော ထူးခြားချက်အားဖြင့် သီးခြားအုပ်စု တစ်စု (တစ်နည်း) လက်ရွေးစင်အုပ်စု တစ်စု အဖြစ် စီမံခဲ့၏။",""
47,"ထို့ပြင် သူတို့သည် ငါ၏ ပြဋ္ဌာန်းချက်နှင့်အညီ ကောင်းကျိုးပြုသူများအဖြစ် ရွေးချယ်ခံကြရသောသူ တို့တွင် ပါဝင်ကြ ၏။",""
48,"သင်သည် အိစ်မာအီလ်၊ အလ်ယစအ်နှင့် 1534 ဇုလ်ကိဖှ်လ် တို့ကိုလည်း* ဖော်ပြပါလေ။ သူတို့အသီးသီးတို့သည် ကောင်းကျိုးပြုသူများအနက်မှ ဖြစ်ကြ၏။@*[(ذُو الْكِفْلِ) ‘ဇုလ်ကိဖှ်လ်’ နှင့်ပတ်သက်၍ [21:85] အောက်ခြေ (၁၂၄၁) တွင် ကြည့်ပါရန်]",""
49,"ဤသည်ကား အမှတ်ရစရာ ဖြစ်၏။ (တစ်နည်း) မျက်မှောက်ပြုစရာ ဖြစ်၏။ စင်စစ်ဧကန် (မိမိတို့၏ ကိုယ်ရည် ကိုယ်သွေး များကို အရှင့်စည်းမျဉ်းနှင့်အညီ) ထိန်းသိမ်းကြသော သူတို့အဖို့ ဟန်ချက်မျှသော အကျိုးဆက်သည် အမှန်ပင် ရှိ၏။",""
50,"(ယင်းအကျိုးဆက်သည်) မြဲမြံသော ဂျန္နားသ် (ဥယျာဉ်များ) ပင် ဖြစ်၏။ သူတို့အဖို့ (ဥယျာဉ်များ၏) တံခါးများသည် ပွင့်လျက် ရှိမည်။",""
51,"ထို၌ သူတို့သည် မှီအုံးများကို မှီလျက် ရှိကြမည်။ များစွာသော သစ်သီးများနှင့် သောက်သုံးဖွယ်ရာတို့ ကို မှာယူလျက် ရှိကြပေမည်။",""
52,"သူတို့၏ အပါးတွင် မျက်စိကို အောက်သို့ နှိမ့်ချထားသော အရည်အချင်းတူသူများ ရှိ၏။*@*[ဤအာယဟ်နှင့် ပတ်သက်၍ [37:48] အောက်ခြေ (၁၄၉၈) တွင် ကြည့်ပါရန်]",""
53,"ဤသည် စာရင်းရှင်းမည့်ကာလတွင် သင်တို့ ကတိပြုခြင်းခံကြရသောအရာပင် ဖြစ်၏။",""
54,"ဧကန်အမှန် ဤသည် ငါ၏ ရိက္ခာ-အထောက်အပံ့များ ဖြစ်၍၊ မည်သည့်အခါ၌မျှ ကုန်ခန်းခြင်း ရှိမည် မဟုတ်ပေ။",""
55,"ဤသည် (အရှင့်စည်းမျဉ်းများ အားဖြင့် ကိုယ်ရည်ကိုယ်သွေးကို ထိန်းသိမ်းသူများ၏ အကျိုးဆက် ဖြစ် ၏)။ ထို့ပြင် ဧကန် အမှန် ခေါင်းမာ ဆိုးသွမ်းသောသူတို့အဖို့ (တစ်နည်း) အရှင့်စည်းမျဉ်းများကို ကျူးကျော် ဖောက်ဖျက်သူတို့အဖို့မူ ဆိုးရွားလှသော ပြန်လည်ရာစခန်းသည် ရှိ၏။",""
56,"(ယင်းစခန်းမှာ) ဂျဟန္နန်မ် (ဖွံ့ဖြိုးမှု ရပ်တန့်ရာ) ဖြစ်၏။ သူတို့သည် လောင်ကျွမ်းသွားကြမည်။ စင်စစ် ထိုနေထိုင်ရာသည် အလွန်ဆိုးရွားလှ၏။ (တစ်နည်း) အလွန်ဆိုးရွားလှသော နေရာထိုင်ခင်းပင် ဖြစ်၏။",""
57,"ဤသည် ရှင်သန်မှုမဲ့၍ လောင်ကျွမ်းစေသော သောက်သုံးရေနှင့်* လွန်စွာ အေးခဲနေသော သောက် သုံးရေပင် ဖြစ်၏။ သို့ဖြစ်ရာ သူတို့ ၎င်းကို ခံစားကြည့်ကြပါစေ။ 1535 @* [(حَمِيْمٌ) ‘ဟမီးမ်’ နှင့်ပတ်သက်၍ [10:4] အောက်ခြေ (၈၈၄) နှင့် [22:19] အောက်ခြေ (၁၂၆၀) တို့တွင် လေ့လာပါရန်]",""
58,"ထို့ပြင် ပုံစံအမျိုးမျိုးဖြင့် အခြားသော ဆန့်ကျင်ဘက် အစုံလိုက်ရှိသော (အရေးယူ ဒဏ်ခတ်မှု) များ လည်း ရှိမည်။",""
59,"“ဤသည် သင်တို့နှင့်အတူ မျက်စိစုံမှိတ် ဝင်ရောက်ကြမည့် အဖွဲ့ပင် ဖြစ်၏။ သူတို့အတွက် ခရီးဦး ကြိုဆိုခြင်းရှိမည် မဟုတ် ပေ။ စင်စစ် သူတို့သည် အပူမီးတွင် လောင်ကျွမ်းမည့်သူများ ဖြစ်ကြ၏။”",""
