"Ayat_id","mm_Translation","multi_ayats"
37,"ထို့ပြင် ငါ (၏ တုံ့ပြန်ရလဒ်) သည် နာကျင်ဖွယ် အရေးယူ ဒဏ်ခတ်မှုကို စိုးရိမ်သောသူတို့အဖို့ ထို (ဒေသ) ၌ အာယဟ် (သက်သေသာဓက) တစ်ရပ်ကို ကျန်ရစ်စေခဲ့၏။",""
38,"၎င်းပြင် ငါသည် မူဆာအား ထင်ရှား ခိုင်လုံသော အထောက်အထားနှင့်တကွ (တစ်နည်း) ထင်ရှားသော ဩဇာအာဏာနှင့်တကွ ဖှိရ်အောင်န်ထံသို့ စေလွှတ်စဉ်၌လည်း (အာယဟ်-သက်သေသာဓက တစ်ရပ်ကို ကျန်ရစ်စေခဲ့၏)။",""
39,"သို့သော် သူသည် မိမိ၏ အင်အားကို အားကိုး၍ ကျောခိုင်း သွားခဲ့၏။ ထို့နောက် သူက “(မူဆာ) သည် လှည့်စားသူ၊ သို့မဟုတ် ရူးသွပ်သူ ဖြစ်သည်” ဟု (မတရား စွပ်စွဲ) ပြောဆို၏။",""
40,"နောက်ဆုံးတွင် ငါ (၏ တုံ့ပြန်ရလဒ်) သည် သူနှင့် သူ့စစ်သည် တို့ကို ဖမ်းဆီး၍ ပင်လယ်ဝ၌ တန်ဖိုးမဲ့ စွာ စွန့်ပစ်ခဲ့၏။ (တစ်နည်း) ပင်လယ်ဝ၌ နစ်မြုပ်စေခဲ့၏။ စင်စစ် သူသည် ပြစ်တင်ရှုတ်ချမှုကို ခံထိုက် သူပင် ဖြစ်၏။",""
41,"၎င်းပြင် အားဒ်မျိုးတူစုအပေါ်* ဖျက်အားကောင်းသော လေပြင်း ကို လွှမ်းမိုးစဉ်ကလည်း (အာယဟ်-သက်သေ သာဓက တစ်ရပ်ကို ကျန်ရစ်စေခဲ့၏)။@*[7:65]",""
42,"ထို (ဖျက်အားကောင်းသော လေပြင်း) သည် တစ်စုံတစ်ရာ ကိုမျှ ချန်မထားဘဲ သက်ရောက်ရာတိုင်းကို အပိုင်းပိုင်း အစစ ဆုတ်ဖြဲပစ်သကဲ့သို့ ပြုလုပ်ခဲ့၏။",""
43,"၎င်းပြင် ဆမူးဒ်မျိုးတူစုနှင့်* ပတ်သက်၍လည်း “သင်တို့သည် အချိန်ကာလ တစ်ခုတိုင်အောင် အကျိုး ခံစားကြလော့” ဟု ပြောဆို ခံရမှု၌ (အာယဟ်-သက်သေသာဓက တရပ်ရှိခဲ့၏)။@*[7:73]",""
44,"သို့သော် သူတို့သည် မိမိတို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ညွှန်ကြားချက်ကို မထီမဲ့မြင်ပြုကြ၍ အာခံခဲ့ကြ၏။ သို့ဖြစ်ရာ သူတို့ ကြည့်နေကြစဉ် တုန်လှုပ် ခြောက်ခြားဖွယ်ရာ ပြင်း ထန်သောအသံ (တစ်နည်း) မြေငလျင်က ဖမ်းဆီး ကွပ်မျက်ခဲ့၏။*@*[7:78] အောက်ခြေ (၆၉၂)",""
45,"ထိုအခါ သူတို့သည် ရပ်တည်နိုင်စွမ်း မရှိကြသည့်ပြင် အကူအညီ လည်း မရရှိတော့ပေ။ (တစ်နည်း) တုံ့ပြန်နိုင်စွမ်း လည်း မရှိတော့ပေ။",""
46,"ဤကာလ မတိုင်မီက နူးဟ်၏ မျိုးတူစု (၏ အဖြစ်အပျက်) ၌လည်း* (အာယဟ်-သက်သေသာဓက တစ်ရပ်သည် ရှိခဲ့၏)။ စင်စစ် သူတို့သည်လည်း စည်းမျဉ်းချိုးဖောက်သူများ ဖြစ်ခဲ့ကြ၏။@*[7:59]",""
47,"စင်စစ် ငါသည် (မိမိ၏) ဖြစ်တည်စေမှု စွမ်းအားများဖြင့် စကြဝဠာကို ကျယ်ပြန့်၊ ပြန့်ကားစွာ တည် ဆောက်ခဲ့၏။ (တစ်နည်း) စင်စစ် ငါသည် (မိမိ၏) လုပ်ပိုင်ခွင့်များအားဖြင့် စကြဝဠာကို ကျယ်ပြောစွာ တည်ဆောက်ခဲ့၏။",""
48,"၎င်းပြင် ငါသည် ကမ္ဘာဂြိုဟ်ကို ဖြန့်ကြက်ထား၏။* စင်စစ် ငါသည် အလွန်တရာ ကောင်းမွန်စွာ ခင်း ကျင်းသောအရှင် ဖြစ်၏။@*[13:3] အောက်ခြေ (၉၇၅)]",""
49,"ထို့ပြင် ငါသည် သင်တို့ ဆင်ခြင်သုံးသပ် အသိပွားနိုင်ကြစေရန် အရာဝတ္ထုတိုင်းမှ 1665 နှစ်မျိုးနှစ်စား၊ (တစ်နည်း) စုံတွဲများကို ဖြစ်ထွန်းစေခဲ့၏။",""
50,"(နူးဟ်က) “သို့ဖြစ်ရာ သင်တို့သည် (လွဲမှားသော လမ်းစဉ်-စနစ်ကို ကျောခိုင်း၍) အလ္လာဟ် (ပြဋ္ဌာန်းသော လူ့ဘဝ လမ်းစဉ် မှန်) သို့ အားသွန်ခွန်စိုက်၊ သွက်လက်စွာ ခရီးနှင်ကြလော့။ ဧကန်အမှန် ကျွန်ုပ်သည် အရှင့် ပြဋ္ဌာန်းချက် နှင့်အညီ သင်တို့အား ရှင်းလင်းစွာ သတိပေးနှိုးဆော်သူ ဖြစ်၏”-",""
51,"“၎င်းပြင် သင်တို့သည် အလ္လာဟ်နှင့် တွဲဖက်၍ အခြား အားထား ခိုလှုံရာ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ်သူကို မဖန်တီး ကြနှင့်။ ဧကန်အမှန် ကျွန်ုပ်သည် အရှင့် ပြဋ္ဌာန်းချက် နှင့်အညီ သင်တို့ အား ရှင်းလင်းစွာ သတိပေးနှိုးဆော်သူ ဖြစ်သည်” (ဟု ပြောဆိုခဲ့၏)။",""
52,"ထိုနည်းတူစွာ သူတို့မတိုင်မီက ရှိခဲ့ကြသောသူတို့ထံ ရစူလ်တစ် ပါးပါး ရောက်လာသည့်အခါတိုင်း၊ သူတို့က (ထိုရစူလ် ကို) “လှည့်စားသူ၊ သို့မဟုတ် သူရူး” ဟု စွပ်စွဲခဲ့ကြ သည်သာ ဖြစ်၏။",""
53,"သူတို့သည် ဤသို့ စွပ်စွဲ ပြောဆိုကြရန် အချင်းချင်း မှာကြား ခဲ့ကြသလော။ အမှန်မှာ သူတို့သည် စည်း ဘောင်ကျော်သူ များ (တစ်နည်း) ဆိုးသွမ်းသူများသာ ဖြစ်ကြ၏။",""
54,"သို့ဖြစ်ရာ သင်သည် သူတို့မှ မျက်နှာလွှဲ၍ နေပါလေ။ စင်စစ် သင်သည် (တာဝန်ကျေပွန်သူ ဖြစ်သော ကြောင့်) ပြစ်တင်ခြင်းကို ခံရမည်မဟုတ်ပေ။",""
55,"သို့သော် သင်သည် (ကုရ်အာန်ဖြင့်) * ဆုံးမလျက် ရှိပါလေ။ ဧကန်စင်စစ် ထိုဆုံးမမှုသည် မုအ်မင်န် (လုံ ခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သောသူ) တို့အား ကောင်းကျိုးကို ဖြစ်စေ၏။@*[50:45]",""
56,"စင်စစ် ငါသည် ဂျင်န်နှင့်* အင်န်စ်တို့အား** ငါ၏ ဩဇာခံများအဖြစ် (ဘဝကို တည်ဆောက်) ကြရန် သာလျှင်*** ဖြစ်ထွန်းစေခဲ့ခြင်း ဖြစ်၏။ (တစ်နည်း) ငါ့အား ဩဇာရှင်အဖြစ် မှတ်ယူ နာခံကြဖို့ရန်သာ လျှင် ဖြစ်ထွန်း စေခဲ့၏။ 1666 @* [(جِنٌّ) “ဂျင်န်” အတွက် [6:100] အောက်ခြေ (၆၁၀)၊ [6:112] အောက်ခြေ (၆၁၈)၊ [6:130] အောက်ခြေ (၆၂၉)၊ [15:27] အောက်ခြေ (၁၀၃၉)၊ [18:50] အောက်ခြေ (၁၁၄၃)၊ [27:10] အောက်ခြေ (၁၃၄၈)၊ [34:41] အောက်ခြေ (၁၄၆၅)၊ [46:29] အောက်ခြေ (၁၆၀၇) စသည်တို့နှင့် တွဲဖက်လေ့လာပါရန်]#** [(إِنْسٌ) “အင်န်စ်” အတွက်[6:112] အောက်ခြေ (၆၁၇)၊ [11:27] အောက်ခြေ (၉၁၉) စသည်တို့နှင့် တွဲဖက်လေ့လာပါရန်]#*** [(عِبَادَةٌ) “အိဗာဒဟ်” အတွက် [1:4] အောက်ခြေ (၆)၊ [2:21] အောက်ခြေ (၅၂) စသည်တို့တွင် လေ့လာပါရန်]",""
57,"ငါသည် သူတို့ထံမှ အထောက်အပံ့ တစ်စုံတစ်ရာ ရရှိရန်နှင့် ငါ့အား ကျွေးမွေးရန်တို့ကို ရှေးရှု ဦးတည်ခြင်း မဟုတ်ပေ။",""
58,"ဧကန်စင်စစ် အလ္လာဟ်သည်ပင် လွန်စွာ ထောက်ပံ့သော၊ ကြံ့ခိုင်သော (စည်းမျဉ်းများကို စနစ်တကျ ပြဋ္ဌာန်းသော)၊ စွမ်းအားအလုံးစုံတို့ကို ပိုင်ဆိုင်သောအရှင် ဖြစ်၏။ 1667",""
59,"ဧကန်စင်စစ် ကျူးကျော် မိုက်မဲသူတို့အဖို့ သူတို့၏ အဆွေခင်ပွန်းများ၌ ရှိခဲ့သော (ပြစ်ဒဏ်၏) ဝေစု နှင့် ထပ်တူဖြစ်သော ဝေစုသည် ရှိ၏။ သို့ဖြစ်ရာ သူတို့သည် ငါ (၏ တုံ့ပြန်ရလဒ်အရ ပုံပေါ်လာမည့် အရေးယူ ဒဏ်ခတ်မှု) ကို အလျင်စလို မတောင်းဆိုသင့်ပေ။",""
60,"နောက်ဆုံးတွင် ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်ကြ သောသူ) တို့အဖို့ သူတို့ ကတိပြုခံရသော ကာလတွင် ပျက်စီးဆုံးရှုံး မှု သည် ရှိ၏။",""
